rating,Processor_Series,Core_Count,Clock_Speed_GHz,RAM Size GB,Storage Size GB,battery_capacity,fast_charging_power,Screen_Size,Resolution_Width,Resolution_Height,Refresh_Rate,primary_rear_camera_mp,num_rear_cameras,primary_front_camera_mp,num_front_cameras,Performance_Tier_Encoded,Processor_Brand_Encoded,RAM_Tier_Encoded,Notch_Type_Encoded,4G_Encoded,Dual_Sim_Encoded,5G_Encoded,Vo5G_Encoded,NFC_Encoded,IR_Blaster_Encoded,memory_card_support_Encoded,os_name_Encoded,brand_encoded_label,os_version_label,storage_gb,Price_Encoded
0.1379310344827584,35.0,1.0,0.3301886792452829,0.1666666666666666,0.03125,0.2400000000000002,0.0,0.7108626198083066,0.5982905982905983,0.1521739130434782,0.0,0.0555555555555555,0.6666666666666666,0.0677966101694915,0.5,3,3,4,2,1,1,0,0,0,0,1,1,36,25,256.0,0
0.6896551724137931,2.0,1.0,0.8018867924528299,0.6666666666666666,0.25,0.6265000000000001,0.2222222222222222,0.7891373801916932,0.5641025641025641,0.8043478260869565,0.3333333333333333,0.2424242424242424,1.0,0.0,0.5,4,2,3,1,1,1,1,0,1,0,1,1,12,4,1000.0,1
0.6896551724137931,99.0,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.888888888888889,0.8210862619808306,0.4102564102564103,0.625,0.0,0.5353535353535355,0.3333333333333333,0.2542372881355932,0.5,1,3,2,1,1,1,0,0,0,0,1,1,16,4,256.0,0
0.5862068965517238,690.0,1.0,0.6132075471698111,0.4444444444444444,0.125,0.2749999999999999,0.2222222222222222,0.7635782747603832,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.2323232323232323,1.0,0.2542372881355932,0.5,2,2,1,1,1,1,0,0,0,0,0,1,35,0,1000.0,0
0.4827586206896548,85.0,1.0,0.6132075471698111,0.2222222222222222,0.0625,0.625,0.1333333333333333,0.7715654952076676,0.4102564102564103,0.625,0.1666666666666666,0.2323232323232323,1.0,0.5254237288135594,0.5,2,3,2,2,1,1,0,0,0,0,1,1,47,4,1000.0,0
0.6206896551724137,16.0,0.6666666666666667,0.6132075471698111,0.3333333333333333,1.0,0.2865000000000002,0.0,0.7875399361022364,0.5,0.716304347826087,0.3333333333333333,0.2323232323232323,1.0,0.1864406779661017,0.5,2,4,2,4,1,1,1,0,1,0,0,2,0,11,1000.0,1
0.896551724137931,920.0,1.0,0.6603773584905659,0.4444444444444444,0.125,0.375,0.888888888888889,0.7827476038338657,0.9743589743589742,0.25,0.3333333333333333,0.5353535353535355,1.0,0.2542372881355932,0.5,3,1,1,1,1,1,1,0,0,1,1,1,51,2,1000.0,0
0.6896551724137931,778.0,1.0,0.6132075471698111,0.4444444444444444,0.125,0.4750000000000001,0.4888888888888889,0.7460063897763578,0.4102564102564103,0.6097826086956523,0.1666666666666666,0.3131313131313131,1.0,0.2542372881355932,0.5,2,2,1,2,1,1,1,0,0,0,0,1,17,4,1000.0,0
0.5862068965517238,16.0,0.6666666666666667,0.6132075471698111,0.3333333333333333,0.25,0.2865000000000002,0.0,0.7875399361022364,0.5,0.716304347826087,0.3333333333333333,0.2323232323232323,1.0,0.1864406779661017,0.5,2,4,2,4,1,1,1,0,1,0,0,2,0,11,1000.0,1
0.7586206896551722,810.0,1.0,0.6132075471698111,0.4444444444444444,0.125,0.625,0.2444444444444444,0.803514376996805,0.4102564102564103,0.625,0.3333333333333333,0.3131313131313131,1.0,0.2542372881355932,0.5,3,1,1,1,1,1,1,0,1,0,1,1,47,4,1000.0,0
0.6206896551724137,720.0,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.4962962962962963,0.7827476038338657,0.4102564102564103,0.625,0.3333333333333333,0.5353535353535355,1.0,0.2542372881355932,0.5,3,1,2,1,1,1,1,0,1,1,1,1,51,4,1000.0,0
0.6551724137931032,96.0,1.0,0.4481132075471696,0.3333333333333333,0.125,0.625,0.2444444444444444,0.7444089456869007,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.3131313131313131,1.0,0.2542372881355932,0.5,1,3,2,1,1,1,0,0,0,1,1,1,38,2,1000.0,0
0.8275862068965516,8100.0,1.0,0.8254716981132075,0.4444444444444444,0.125,0.375,1.0,0.7875399361022364,0.4102564102564103,0.6119565217391305,0.3333333333333333,0.2424242424242424,1.0,0.2542372881355932,0.5,3,1,1,1,1,1,1,0,1,0,1,1,35,4,1000.0,0
0.2413793103448274,60.0,1.0,0.4198113207547168,0.3333333333333333,0.125,0.125,0.0,0.7076677316293929,0.2564102564102564,0.3695652173913043,0.0,0.0707070707070707,0.3333333333333333,0.2033898305084745,0.5,2,3,2,2,1,1,0,0,0,0,1,1,11,0,256.0,0
0.2068965517241379,610.0,1.0,0.3396226415094339,0.2222222222222222,0.0625,1.0,0.1333333333333333,0.8067092651757188,0.6495726495726495,0.1521739130434782,0.1666666666666666,0.0555555555555555,0.3333333333333333,0.1186440677966101,0.5,2,2,2,1,1,1,0,0,0,0,1,1,16,2,256.0,0
0.6896551724137931,8.0,1.0,0.990566037735849,0.4444444444444444,0.25,0.5550000000000002,0.4962962962962963,0.7923322683706069,0.5641025641025641,0.8260869565217391,0.3333333333333333,0.2424242424242424,1.0,0.5254237288135594,0.5,4,2,1,1,1,1,1,0,1,1,1,1,51,4,1000.0,1
0.5862068965517238,85.0,1.0,0.6132075471698111,0.2222222222222222,0.125,0.625,0.2222222222222222,0.755591054313099,0.2564102564102564,0.3913043478260869,0.1666666666666666,0.2424242424242424,1.0,0.2542372881355932,0.5,1,3,2,1,1,1,0,0,1,0,1,1,29,7,512.0,0
0.0344827586206895,25.0,1.0,0.6132075471698111,0.1111111111111111,0.03125,0.625,0.0,0.7603833865814695,0.2564102564102564,0.3913043478260869,0.0,0.0555555555555555,0.3333333333333333,0.0677966101694915,0.5,3,3,4,2,1,1,0,0,0,0,1,1,51,2,512.0,0
0.5172413793103448,680.0,1.0,0.6132075471698111,0.2222222222222222,0.125,0.625,0.2444444444444444,0.7715654952076676,0.4102564102564103,0.6119565217391305,0.1666666666666666,0.2424242424242424,1.0,0.2542372881355932,0.5,2,2,2,1,1,1,0,0,0,0,1,1,39,2,1000.0,0
0.3793103448275858,35.0,1.0,0.5660377358490565,0.2222222222222222,0.125,0.625,0.0,0.7571884984025559,0.6324786324786325,0.1521739130434782,0.0,0.0555555555555555,1.0,0.2542372881355932,0.5,1,3,2,1,1,1,0,0,0,0,1,1,36,0,256.0,0
0.5517241379310343,695.0,1.0,0.5188679245283019,0.2222222222222222,0.0625,0.625,0.2444444444444444,0.7715654952076676,1.0,0.25,0.1666666666666666,0.2424242424242424,1.0,0.2542372881355932,0.5,2,2,2,1,1,1,1,0,1,0,1,1,29,4,1000.0,0
0.7241379310344827,8.0,1.0,0.990566037735849,0.3333333333333333,0.5,0.4750000000000001,0.4888888888888889,0.7939297124600637,0.4666666666666667,0.6673913043478261,0.3333333333333333,0.2424242424242424,1.0,0.2033898305084745,0.5,4,2,3,4,1,1,0,0,1,1,1,3,14,15,256.0,1
0.8620689655172411,720.0,1.0,0.5660377358490565,0.4444444444444444,0.125,0.125,0.2444444444444444,0.7460063897763578,0.4102564102564103,0.6086956521739131,0.0,0.3131313131313131,1.0,0.728813559322034,0.5,2,2,1,2,1,1,0,0,0,0,1,1,50,2,1000.0,0
0.8620689655172411,8200.0,1.0,0.943396226415094,0.4444444444444444,0.125,0.665,0.888888888888889,0.7827476038338657,0.4102564102564103,0.625,0.3333333333333333,0.2424242424242424,1.0,0.5254237288135594,0.5,3,1,1,1,1,1,1,1,0,1,1,1,51,4,1000.0,0
0.5172413793103448,37.0,1.0,0.5660377358490565,0.3333333333333333,0.125,0.625,0.037037037037037,0.7955271565495206,0.2564102564102564,0.3913043478260869,0.1666666666666666,0.2424242424242424,0.3333333333333333,0.1186440677966101,0.5,2,3,2,2,1,1,0,0,0,0,1,1,13,4,1000.0,0
0.6896551724137931,765.0,1.0,0.6132075471698111,0.3333333333333333,0.125,0.125,0.1333333333333333,0.755591054313099,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.3131313131313131,0.3333333333333333,0.2542372881355932,0.5,3,2,2,1,1,1,1,0,0,0,1,1,36,2,1000.0,0
0.8620689655172411,9000.0,1.0,0.9198113207547168,0.4444444444444444,0.25,0.7050000000000001,0.3333333333333333,0.803514376996805,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.3131313131313131,1.0,0.5254237288135594,0.5,4,1,1,1,1,1,1,0,1,0,1,1,47,4,1000.0,1
0.3448275862068963,7885.0,1.0,0.5188679245283019,0.2222222222222222,0.0625,0.0,0.0,0.6757188498402555,0.8974358974358974,0.25,0.0,0.1111111111111111,1.0,0.3898305084745763,0.5,2,5,2,4,1,1,0,0,0,0,1,1,43,22,512.0,0
0.1724137931034479,37.0,1.0,0.3301886792452829,0.1666666666666666,0.03125,0.625,0.1333333333333333,0.755591054313099,0.2564102564102564,0.3913043478260869,0.1666666666666666,0.0707070707070707,1.0,0.1186440677966101,0.5,4,3,4,1,1,1,0,0,0,0,1,1,29,4,1000.0,0
0.4137931034482758,35.0,1.0,0.5660377358490565,0.2222222222222222,0.125,0.2400000000000002,0.0,0.7587859424920127,0.2564102564102564,0.3913043478260869,0.0,0.0555555555555555,1.0,0.1186440677966101,0.5,2,3,2,2,1,1,0,0,0,0,1,1,36,0,256.0,0
0.0344827586206895,22.0,0.3333333333333333,0.6132075471698111,0.1666666666666666,0.03125,0.625,0.074074074074074,0.7587859424920127,0.2564102564102564,0.3913043478260869,0.0,0.0303030303030303,0.6666666666666666,0.0677966101694915,0.5,3,3,4,2,1,1,0,0,0,0,1,1,51,4,512.0,0
0.8620689655172411,865.0,1.0,0.8207547169811318,0.4444444444444444,0.125,0.2250000000000001,0.4814814814814815,0.7460063897763578,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.3131313131313131,0.3333333333333333,0.5254237288135594,1.0,4,2,1,6,1,1,1,0,1,0,0,1,39,0,1000.0,0
0.0,25.0,1.0,0.6132075471698111,0.1666666666666666,0.03125,0.0,0.074074074074074,0.6757188498402555,0.2564102564102564,0.3478260869565217,0.0,0.0555555555555555,0.3333333333333333,0.0677966101694915,0.5,2,3,4,4,1,1,0,0,0,0,1,1,46,4,1000.0,0
0.6896551724137931,695.0,1.0,0.5188679245283019,0.4444444444444444,0.125,0.5249999999999999,0.4888888888888889,0.8051118210862618,0.4102564102564103,0.6054347826086957,0.0,0.2323232323232323,1.0,0.2542372881355932,0.5,2,2,1,4,1,1,1,0,1,0,1,1,13,4,1000.0,0
0.6896551724137931,1213.6636713735559,1.0,0.990566037735849,0.6666666666666666,0.25,0.5249999999999999,1.0,0.7923322683706069,0.5641025641025641,0.8836956521739131,0.4666666666666667,0.5353535353535355,1.0,0.5254237288135594,0.5,4,2,3,1,1,1,1,1,1,0,1,1,35,4,1000.0,1
0.3793103448275858,616.0,1.0,0.3301886792452829,0.2222222222222222,0.125,0.625,0.1333333333333333,0.7715654952076676,0.4102564102564103,0.6108695652173913,0.1666666666666666,0.2424242424242424,1.0,0.1186440677966101,0.5,2,3,2,2,1,1,0,0,0,0,1,1,39,2,1000.0,0
0.7586206896551722,96.0,1.0,0.4481132075471696,0.4444444444444444,0.125,0.1499999999999999,0.3259259259259259,0.7460063897763578,0.4102564102564103,0.6086956521739131,0.0,0.3131313131313131,1.0,0.8305084745762712,0.5,2,3,1,2,1,1,0,0,0,0,0,1,50,2,1000.0,0
0.7931034482758621,870.0,1.0,0.990566037735849,0.4444444444444444,0.125,0.4750000000000001,0.5925925925925926,0.7747603833865815,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.3131313131313131,1.0,0.2542372881355932,0.5,4,2,1,1,1,1,1,0,0,0,0,1,17,4,1000.0,0
0.8275862068965516,1000.0,1.0,0.7075471698113207,0.4444444444444444,0.125,0.3000000000000002,0.4814814814814815,0.7603833865814695,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.3131313131313131,0.3333333333333333,0.5254237288135594,0.5,3,1,1,1,1,1,1,0,0,0,1,1,36,4,1000.0,1
0.5172413793103448,662.0,1.0,0.6132075471698111,0.3333333333333333,0.0625,1.0,0.1333333333333333,0.7603833865814695,0.4102564102564103,0.5923913043478262,0.0,0.2323232323232323,1.0,0.1186440677966101,0.5,2,2,2,2,1,1,0,0,0,1,1,1,38,0,512.0,0
0.4827586206896548,616.0,1.0,0.3301886792452829,0.3333333333333333,0.125,0.625,0.1333333333333333,0.7715654952076676,0.4102564102564103,0.6108695652173913,0.1666666666666666,0.2424242424242424,1.0,0.1186440677966101,0.5,2,3,2,2,1,1,0,0,0,0,1,1,39,2,1000.0,0
0.6896551724137931,720.0,1.0,0.5660377358490565,0.3333333333333333,0.0625,0.2749999999999999,0.2222222222222222,0.7715654952076676,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.3131313131313131,0.3333333333333333,0.2542372881355932,1.0,3,2,2,6,1,1,0,0,0,0,1,1,39,0,256.0,0
0.6551724137931032,700.0,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.2444444444444444,0.8083067092651757,0.4102564102564103,0.625,0.3333333333333333,0.2424242424242424,1.0,0.2542372881355932,0.5,3,1,2,1,1,1,1,0,1,0,1,1,47,4,1000.0,0
0.8620689655172411,8.0,1.0,0.990566037735849,0.4444444444444444,0.125,0.625,0.888888888888889,0.7827476038338657,0.4700854700854701,0.6934782608695652,0.4666666666666667,0.5353535353535355,1.0,0.3220338983050847,0.5,4,2,1,1,1,1,1,0,1,1,1,1,51,4,1000.0,1
0.5172413793103448,3.0,1.0,0.6132075471698111,0.4444444444444444,0.125,0.54,0.4962962962962963,0.7715654952076676,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.2424242424242424,0.6666666666666666,0.0,0.5,3,6,1,1,1,1,1,0,1,0,1,1,12,4,1000.0,1
0.6206896551724137,900.0,1.0,0.6132075471698111,0.4444444444444444,0.125,1.0,0.1333333333333333,0.8194888178913737,0.4102564102564103,0.625,0.3333333333333333,0.2424242424242424,0.6666666666666666,0.2542372881355932,0.5,2,1,1,1,1,1,1,0,0,0,1,1,47,2,512.0,0
0.6551724137931032,720.0,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.1111111111111111,0.755591054313099,0.2564102564102564,0.3913043478260869,0.1666666666666666,0.2323232323232323,0.3333333333333333,0.2033898305084745,0.5,2,1,2,2,1,1,1,0,1,0,1,1,43,2,1000.0,0
0.3103448275862068,700.0,1.0,0.5188679245283019,0.2222222222222222,0.125,0.625,0.1333333333333333,0.7683706070287539,0.4102564102564103,0.6108695652173913,0.1666666666666666,0.2424242424242424,0.6666666666666666,0.0677966101694915,0.5,3,1,2,1,1,1,1,0,0,1,0,1,51,2,1000.0,0
0.896551724137931,730.0,1.0,0.5188679245283019,0.4444444444444444,0.125,0.375,0.1851851851851852,0.7875399361022364,0.4102564102564103,0.6086956521739131,0.0,0.3131313131313131,0.3333333333333333,0.5254237288135594,0.5,3,2,1,1,1,1,0,0,0,0,1,1,43,0,1000.0,0
0.6896551724137931,778.0,1.0,0.6132075471698111,0.4444444444444444,0.25,0.625,0.1851851851851852,0.7875399361022364,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.5353535353535355,0.3333333333333333,0.5254237288135594,0.5,3,2,1,1,1,1,1,0,1,0,1,1,43,4,1000.0,1
0.068965517241379,9863.0,1.0,0.2358490566037735,0.1666666666666666,0.03125,0.6499999999999999,0.074074074074074,0.7939297124600637,0.2564102564102564,0.3913043478260869,0.0,0.0555555555555555,1.0,0.0677966101694915,0.5,2,7,4,2,1,1,0,0,0,0,1,1,32,4,256.0,0
0.2068965517241379,25.0,1.0,0.6132075471698111,0.2222222222222222,0.0625,0.625,0.074074074074074,0.7603833865814695,0.2564102564102564,0.3913043478260869,0.0,0.0555555555555555,0.3333333333333333,0.0677966101694915,0.5,2,3,2,2,1,1,0,0,0,0,1,1,51,0,512.0,0
0.6896551724137931,8.0,1.0,0.990566037735849,0.6666666666666666,0.25,0.5249999999999999,0.4962962962962963,0.7923322683706069,0.5641025641025641,0.8260869565217391,0.3333333333333333,0.2424242424242424,1.0,0.3220338983050847,0.5,4,2,3,1,1,1,1,0,1,1,1,1,51,4,1000.0,1
0.896551724137931,9000.0,1.0,0.9198113207547168,0.4444444444444444,0.125,0.375,0.5925925925925926,0.8003194888178913,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.2424242424242424,1.0,0.5254237288135594,0.5,3,1,1,1,1,1,1,0,0,0,0,1,50,4,1000.0,1
0.5172413793103448,1280.0,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.2444444444444444,0.755591054313099,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.2323232323232323,0.3333333333333333,0.2033898305084745,0.5,2,5,2,1,1,1,1,0,1,0,1,1,43,4,1000.0,0
0.6896551724137931,1213.6636713735559,1.0,0.990566037735849,0.4444444444444444,0.125,0.375,0.7407407407407408,0.7875399361022364,0.5641025641025641,0.8304347826086957,0.3333333333333333,0.2424242424242424,1.0,0.2542372881355932,0.5,4,2,1,1,1,1,1,0,1,0,1,1,35,4,1000.0,1
0.4827586206896548,80.0,1.0,0.6132075471698111,0.3333333333333333,0.0625,0.625,0.1333333333333333,0.7603833865814695,0.4102564102564103,0.5923913043478262,0.0,0.0555555555555555,0.3333333333333333,0.1186440677966101,0.5,2,3,2,2,1,1,0,0,0,1,1,1,38,1,512.0,0
0.6551724137931032,15.0,0.6666666666666667,1.0,0.2222222222222222,0.125,0.0,0.0,0.5798722044728435,0.4102564102564103,0.5923913043478262,0.0,0.0505050505050505,0.6666666666666666,0.1864406779661017,0.5,1,4,2,3,1,1,1,0,1,0,0,2,0,9,1000.0,1
0.7586206896551722,15.0,0.6666666666666667,1.0,0.3333333333333333,0.25,0.0,0.0,0.6916932907348241,0.4487179487179487,0.6445652173913043,0.0,0.0505050505050505,0.6666666666666666,0.1864406779661017,0.5,2,4,2,5,1,1,1,0,1,0,0,2,0,11,1000.0,1
0.6896551724137931,32.0,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.0,0.7683706070287539,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.2424242424242424,0.0,0.2542372881355932,0.0,3,2,2,2,0,0,0,0,0,0,1,1,53,4,1000.0,0
0.8275862068965516,888.0,1.0,0.8207547169811318,0.4444444444444444,0.125,0.0,0.1111111111111111,0.7875399361022364,0.4102564102564103,0.6739130434782609,0.3333333333333333,0.2424242424242424,0.0,0.2542372881355932,0.0,4,2,1,1,1,0,1,0,1,0,1,1,43,4,1000.0,1
0.4827586206896548,850.0,1.0,0.6132075471698111,0.2222222222222222,0.0625,1.0,0.1111111111111111,0.7715654952076676,0.9777777777777776,0.25,0.0,0.2424242424242424,1.0,0.1186440677966101,0.5,3,5,2,2,1,1,0,0,1,0,1,1,43,4,1000.0,0
0.5517241379310343,99.0,1.0,0.5188679245283019,0.3333333333333333,0.125,0.625,0.1333333333333333,0.7683706070287539,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.2424242424242424,1.0,0.1186440677966101,0.5,2,3,2,2,1,1,0,0,0,1,1,1,51,4,512.0,0
0.7586206896551722,700.0,1.0,0.5188679245283019,0.4444444444444444,0.125,0.625,0.1333333333333333,0.7683706070287539,0.4102564102564103,0.6108695652173913,0.0,0.2424242424242424,1.0,0.2542372881355932,0.5,3,1,1,2,1,1,1,0,0,0,1,1,50,4,1000.0,0
0.6896551724137931,680.0,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.3259259259259259,0.7460063897763578,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.2424242424242424,1.0,0.2542372881355932,0.5,2,2,2,2,1,1,0,0,0,0,1,1,17,4,1000.0,0
0.896551724137931,8200.0,1.0,0.943396226415094,0.4444444444444444,0.25,0.4250000000000002,0.4888888888888889,0.8003194888178913,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.2424242424242424,1.0,0.8305084745762712,0.5,3,1,1,1,1,1,1,0,1,0,1,1,50,4,1000.0,1
0.896551724137931,8100.0,1.0,0.8254716981132075,0.8888888888888888,0.25,0.375,0.4962962962962963,0.7875399361022364,0.4102564102564103,0.6119565217391305,0.3333333333333333,0.2424242424242424,0.6666666666666666,0.5254237288135594,0.5,4,1,3,1,1,1,1,0,1,0,1,1,36,4,1000.0,1
0.1724137931034479,22.0,1.0,0.6132075471698111,0.1666666666666666,0.03125,0.2400000000000002,0.0,0.7587859424920127,0.2564102564102564,0.3913043478260869,0.0,0.0555555555555555,0.3333333333333333,0.0677966101694915,0.5,3,3,4,2,1,1,0,0,0,0,1,1,36,2,1000.0,0
0.4482758620689653,680.0,1.0,0.6132075471698111,0.3333333333333333,0.125,0.625,0.2444444444444444,0.76517571884984,0.2564102564102564,0.3945652173913043,0.1666666666666666,0.0555555555555555,0.6666666666666666,0.1186440677966101,0.5,2,2,2,1,1,1,0,0,0,0,1,1,36,2,1000.0,0
0.6896551724137931,215.0,0.3333333333333333,0.0943396226415094,0.1111111111111111,0.015625,0.0,0.0,0.3562300319488817,0.1538461538461538,0.1304347826086956,0.0,0.2424242424242424,0.0,0.2542372881355932,0.0,2,3,4,4,1,0,0,0,0,0,1,1,5,4,1000.0,0
0.5517241379310343,16.0,0.6666666666666667,0.6132075471698111,0.3333333333333333,0.25,0.0,0.0,0.6916932907348241,0.4525641025641025,0.6510869565217392,0.3333333333333333,0.2323232323232323,1.0,0.1864406779661017,0.5,2,4,2,4,1,1,1,0,1,0,0,2,0,11,1000.0,1
0.6896551724137931,8.0,1.0,0.990566037735849,0.6666666666666666,0.25,0.375,0.4962962962962963,0.7891373801916932,0.5641025641025641,0.8298913043478261,0.3333333333333333,1.0,1.0,0.1525423728813559,0.5,4,2,3,1,1,1,1,0,1,0,1,1,43,4,1000.0,1
0.6896551724137931,865.0,1.0,0.8207547169811318,0.3333333333333333,0.125,0.625,0.2444444444444444,0.7827476038338657,0.9743589743589742,0.25,0.4666666666666667,0.3131313131313131,1.0,0.3220338983050847,0.5,4,2,2,1,1,1,1,0,1,0,1,1,51,4,1000.0,0
0.6206896551724137,810.0,1.0,0.6132075471698111,0.3333333333333333,0.0625,0.625,0.2444444444444444,0.7875399361022364,0.4102564102564103,0.6086956521739131,0.0,0.2424242424242424,0.6666666666666666,0.2542372881355932,0.5,2,1,2,2,1,1,1,0,0,0,1,1,16,4,2000.0,0
0.8620689655172411,695.0,1.0,0.5188679245283019,0.3333333333333333,0.125,0.2250000000000001,0.2444444444444444,0.7444089456869007,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.2424242424242424,0.6666666666666666,0.2542372881355932,0.5,2,2,2,1,1,1,1,0,1,0,1,1,32,4,1000.0,1
0.7586206896551722,810.0,1.0,0.6132075471698111,0.4444444444444444,0.125,0.625,0.2444444444444444,0.7715654952076676,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.2424242424242424,0.6666666666666666,0.2542372881355932,0.5,3,1,1,1,1,1,1,0,0,1,1,1,38,2,1000.0,0
0.6206896551724137,920.0,1.0,0.6603773584905659,0.3333333333333333,0.125,0.375,0.4444444444444445,0.7396166134185302,0.4102564102564103,0.6086956521739131,0.1666666666666666,0.2424242424242424,1.0,0.2542372881355932,0.5,3,1,2,1,1,1,1,0,0,0,0,1,39,4,1000.0,0
0.96551724137931,9000.0,1.0,0.9198113207547168,0.6666666666666666,0.25,0.375,0.5925925925925926,0.8003194888178913,0.4102564102564103,0.6086956521739131,0.3333333333333333,0.2424242424242424,1.0,0.5254237288135594,0.5,4,1,3,1,1,1,1,0,0,0,0,1,50,4,1000.0,1
